dist_to_summit_miles,Mt. Elbert - Northeast Ridge - I - Sawatch,Wilson Peak - Southwest Ridge - III - San Juans,Culebra Peak - Northwest Ridge - II - Sangres,Mt. Oxford - Via Mt. Belford - II - Sawatch,Castle Peak - Northeast Ridge - II - Elk,Mt. Massive - East Slopes - II - Sawatch,La Plata Peak - Northwest Ridge - II - Sawatch,Mt. Lindsey - Northwest Gully - III - Sangres,Mt. of the Holy Cross - North Ridge - II - Sawatch,Mt. Princeton - East Slopes - II - Sawatch,Windom Peak - West Ridge - II - San Juans,Huron Peak - Northwest Slopes - II - Sawatch,Mt. Eolus - Northeast Ridge - III - San Juans,Mt. Lincoln - West Ridge - II - 10/Mosquito,Humboldt Peak - West Ridge - II - Sangres,Mt. Democrat - East Slope - II - 10/Mosquito,El Diente Peak - North Slopes - III - San Juans,Mt. Harvard - South Slopes - II - Sawatch,Mt. Bross - West Slopes - II - 10/Mosquito,Sunlight Peak - South Face - IV - San Juans,Quandary Peak - East Ridge - I - 10/Mosquito,North Maroon Peak - Northeast Ridge - IV - Elk,Missouri Mountain - Northwest Ridge - II - Sawatch,Mt. Belford - Northwest Ridge - II - Sawatch,Mt. Shavano - East Slopes - II - Sawatch,Mt. Blue Sky - West Ridge from Summit Lake - II - Front,Capitol Peak - Northeast Ridge - IV - Elk,Little Bear Peak - West Ridge and Hourglass - IV - Sangres,Ellingwood Point - South Face - II - Sangres,Mt. Sherman - Southwest Ridge - II - 10/Mosquito,Kit Carson Peak - Via Challenger Point - III - Sangres,Mt. Bierstadt - West Slopes - II - Front,Tabeguache Peak - Via Mt. Shavano - II - Sawatch,Crestone Peak - South Face - III - Sangres,Pyramid Peak - Northeast Ridge - IV - Elk,Handies Peak - Southwest Slopes - I - San Juans,Crestone Needle - South Face - IV - Sangres,Mt. Columbia - West Slopes - II - Sawatch,Conundrum Peak - South Ridge - II - Elk,Torreys Peak - South Slopes - I - Front,Mt. Yale - Southwest Slopes - II - Sawatch,Mt. Sneffels - South Slopes - III - San Juans,North Eolus - South Ridge - III - San Juans,Wetterhorn Peak - Southeast Ridge - III - San Juans,Grays Peak - North Slopes - I - Front,Maroon Peak - South Ridge - III - Elk,Mt. Wilson - North Slopes - IV - San Juans,Challenger Point - North Slope - II - Sangres,Snowmass Mountain - East Slopes - III - Elk,Pikes Peak - Northwest Slopes - II - Front,Longs Peak - Keyhole Route - III - Front,Mt. Cameron - West Ridge - II - 10/Mosquito,Mt. Antero - West Slopes - II - Sawatch,San Luis Peak - Northeast Ridge - I - San Juans,Uncompahgre Peak - South Ridge - II - San Juans
-1.7699999999999996,11928.916312905798,11836.693383583437,12350.655376676881,13747.542156710586,12040.069482181972,12421.408159346867,12017.44690860715,11796.863226918796,11116.284907247145,11905.24163744499,11728.632337441473,11734.228888411371,12105.758732677336,12826.894401957057,11615.502892067036,12015.086255807859,11532.219449367101,11937.938148407973,,11848.696293282928,11867.863573209319,10761.755355442738,12504.554054715552,11640.02702799041,11951.33626095731,13417.462225615833,11621.010992145057,11636.97447435244,12212.859868854077,12489.957027619226,11787.436229759263,12042.762608648147,12936.70384343754,12394.310193504047,10586.987349456671,12117.919383028058,11429.662011074839,11624.12332138255,12115.730690121485,12218.083958845784,11636.767324288416,11835.552682921985,11740.62268481551,11923.80171970575,12259.273283012571,11260.765408824063,11928.097256908655,11535.198542976565,10993.656425740808,12944.271241751809,12410.963361247745,12173.395398267841,12989.070233735416,12308.037788263908,12920.932172
-1.7599999999999998,11945.617442506757,11842.893566381055,12372.32299515032,13768.877215768722,12045.936359453064,12434.91069287855,12024.514877709742,11800.5585318021,11135.299452591524,11919.992035950028,11746.988950082812,11741.583145885,12119.061715247526,12830.624038531565,11616.83898560014,12016.975714712788,11537.161133354297,11939.539068414466,,11866.446825179208,11876.21002914721,10760.348658379424,12508.017485357272,11649.254378027961,11967.43812512612,13438.585294657334,11630.80290105171,11638.163526675935,12218.725431613298,12489.276740990923,11792.16763775158,12060.696395854691,12961.6498571382,12429.616156176036,10604.451758068219,12124.26815891487,11440.133714084735,11626.581629721226,12130.100808507179,12227.663716349763,11648.761986574687,11839.979227514947,11761.588372801178,11927.640654084807,12265.830788258787,11265.331495936398,11933.320998313944,11542.954466319683,10995.864190532573,12956.7273984667,12424.149938051232,12183.43566461836,12990.088849777949,12312.262713319666,12923.549153045778
-1.75,11963.446524914654,11849.093749178675,12394.079361624994,13790.21227482686,12047.213691688521,12449.317723777162,12035.580588418174,11808.468385098788,11156.068298368162,11933.521572522326,11768.884461925414,11748.9450316455,12138.558138874325,12838.08051808706,11618.175079133243,12018.865173617714,11548.560654332337,11941.139988420957,,11865.310180594208,11884.556485085102,10758.936273925381,12512.811971879699,11658.913812605764,11986.09667426686,13459.708363698835,11640.785926916858,11639.214663358123,12217.154233748135,12488.143629676353,11792.945685780958,12068.013478928355,12980.918749758283,12463.86903937096,10627.032196137812,12132.083527227382,11451.092969067982,11629.784930293832,12142.698201951918,12237.963382309512,11655.41497600787,11839.690027207786,11761.787816185093,11932.566568852813,12270.904552397718,11279.462547784211,11936.839012619039,11551.655184206302,10998.071955324338,12967.862368717784,12437.8159188012,12189.26623930255,12991.107465820483,12314.24387500635,12926.837684
-1.7400000000000002,11982.34005265853,11853.800279121755,12419.455772216312,13813.330763301094,12050.020802585455,12463.724754675775,12053.693822356745,11817.88320602747,11168.154169156327,11945.593646080304,11783.92376233769,11758.356132791809,12156.061463859349,12847.738936524232,11619.511172666349,12021.839328231155,11555.52853962665,11942.74090842745,,11882.092864471957,11892.903722607582,10759.665200579633,12516.52588718762,11670.577165980874,12008.02758096437,13479.751729740738,11650.76895278201,11639.925642046264,12219.010617368729,12486.717695532447,11795.17473514978,12075.330562002018,12998.896919780982,12475.056930465424,10649.612634207406,12141.03139842661,11461.856187521431,11634.358869731255,12152.657857853415,12244.251443013083,11662.067965441054,11839.400826900624,11789.024353471468,11937.49248362082,12273.364983255049,11303.060701120108,11940.357026924134,11562.854400010714,11000.279720116103,12978.120729310902,12443.200923414046,12195.071379392713,12992.768524885578,12314.643331823996,12929.751472271497
-1.7300000000000004,12004.37667202535,11857.834920648758,12446.941065671417,13838.665663202511,12053.62384826681,12476.076162157444,12067.804582532308,11830.818686830553,11179.330059733156,11957.665719638282,11782.354734887025,11771.241041780791,12171.292472729001,12861.69845420199,11620.847266199453,12024.916636824944,11561.34365095237,11945.084967368517,,11895.107572204464,11901.257633917725,10764.519161335567,12519.880015338229,11683.737625488999,12033.740318759696,13498.942381468823,11663.42935360512,11640.636620734404,12224.629519378386,12488.46123222903,11797.0169410983,12087.871289569444,13015.811948468023,12473.657688054314,10670.475094499037,12149.979269625841,11471.76502501868,11646.425618192228,12159.232489107262,12248.853743465093,11670.680263339318,11839.111626593463,11790.301140846303,11945.68456903158,12275.825414112378,11331.322298867119,11944.803583701902,11570.860224556853,11002.487484907866,12985.192899464148,12446.059184677144,12199.121670625374,13000.457433046375,12315.026640799999,12933.1358979175
-1.7200000000000006,12026.546567390493,11861.869562175763,12474.019122825935,13863.875059354536,12056.595133613315,12486.312712219958,12082.104672599862,11846.452284498626,11191.370847806089,11966.626147554565,11798.974758131228,11785.89938223659,12182.930745846088,12873.668321163228,11622.183359732557,12027.620047034203,11569.463239173672,11950.492035083564,,11927.3335286932,11909.611545227866,10775.982399591869,12522.914177603681,11690.735386842425,12058.437681724074,13518.133033196911,11676.158096114268,11638.803287587263,12223.257038664646,12493.20722524826,11798.61902639726,12100.953183757178,13036.54592421247,12451.502146541825,10691.032378028045,12158.864416435992,11481.40444545983,11657.28807220146,12159.813726054916,12254.09257438583,11680.1000039695,11839.009565200004,11802.327077092843,11955.33024930761,12282.187482521525,11352.742604872907,11952.107462482669,11578.344154075094,11004.695249699631,12992.864330544711,12448.917445940242,12203.171961858036,13008.14634120717,12315.026640799999,12938.054417460735
-1.709999999999999,12047.834063209393,11871.372233494581,12499.754513790862,13889.050749134683,12063.963101137628,12496.549262282475,12089.435298044484,11864.561480027183,11203.841141442568,11974.387350413757,11807.524334077949,11802.396863883423,12193.327442141399,12884.604060475569,11626.40853566912,12029.498113435351,11581.402268633825,11955.89910279861,,11944.79321786971,11917.96545653801,10785.69559534291,12525.781272487027,11700.463333347132,12078.220539999214,13534.304385660867,11689.45832643738,11634.142125273433,12222.201209062598,12497.39611395416,11800.330243133549,12118.839006538743,13059.008442219047,12456.606031762576,10709.92367442103,12167.180743213064,11490.301324287975,11667.410734027671,12182.119852298583,12260.75568407986,11688.125262794912,11846.639661068344,11816.235284929162,11964.378462449167,12288.879858475291,11379.103884645672,11959.411341263438,11579.405794169048,11006.903014491396,13001.251587077957,12448.675488558918,12208.04741244981,13015.830548457789,12315.026640799999,12944.287319730653
-1.6999999999999993,12067.469304841845,11883.070086310212,12524.552436604978,13900.257584930503,12074.236839586092,12506.196896056486,12102.312844468303,11879.646305677266,11223.674857614451,11982.191487007229,11834.869911749469,11813.417157762218,12204.600521263961,12889.030683576673,11635.661366207387,12031.3761798365,11592.754398782672,11960.633728528665,,11949.674454109509,11927.202798193048,10793.24721102143,12527.574134313696,11715.629912435585,12096.319125156577,13549.14092860217,11704.728012403044,11630.703597770173,12220.519760624253,12501.242689475543,11802.10894128116,12139.778479693483,13077.176079739462,12478.645196393498,10708.842660654584,12175.497069990137,11498.509769356611,11685.90507476395,12194.178694954573,12267.41879377389,11692.314792515743,11857.487281265116,11849.462481128674,11972.08222480677,12301.916650097586,11406.024049281976,11963.250089892614,11580.809890935065,11005.912460601232,13006.388697432243,12448.322646501603,12213.146569106146,13023.474755301544,12318.42245759344,12951.146184694984
-1.6899999999999995,12085.05935497305,11894.76793912584,12549.323131762641,13910.263526280813,12082.240129137514,12513.019288338719,12114.543438874853,11893.74060480999,11243.625332745505,11992.57289071292,11844.9907682303,11819.382318805416,12217.706916315083,12892.731988664109,11644.914196745654,12034.249612343889,11604.92193093192,11965.192227489719,,11961.548856601841,11936.569052751709,10802.83051071878,12528.532789024592,11731.777376797181,12111.58729300085,13563.97747154347,11719.99769836871,11636.6136841835,12217.347400621305,12505.861214014652,11810.700731535168,12160.58437337355,13089.95012255879,12493.433729620996,10707.761646888139,12183.813396767207,11505.943008187,11706.740465819303,12200.327977805826,12271.041105763636,11699.70847225367,11868.334901461887,11860.862243762695,11979.785987164376,12320.588663820778,11423.659952428041,11961.199882708814,11587.064708709786,11004.740769536831,13011.079468781903,12447.905860257348,12221.59646163596,13031.1189621453,12324.264149951467,12958.708789189615
-1.6799999999999997,12097.811028795384,11908.516921814715,12573.81537738524,13920.269467631122,12098.001876437142,12519.841680620952,12124.070065997656,11905.040591783643,11250.934078869943,12002.95429441861,11848.787224395943,11825.826937783282,12225.97386909886,12894.912315900185,11654.16702728392,12037.643956199116,11616.562470885805,11969.750726450773,,11976.5610348058,11945.935307310372,10802.271524716125,12528.804375514374,11746.233796358867,12118.670485529323,13580.312169043238,11733.827543336043,11642.523770596825,12213.114396489711,12511.14192205764,11819.098894826055,12181.100030624297,13097.646443117901,12505.258638421068,10715.275763904543,12193.351566674348,11512.426473410345,11725.870113951389,12203.863327436638,12274.366131351053,11712.902335145085,11879.837588310178,11865.086862140652,11983.703708202016,12336.221114367905,11453.790035178512,11959.149675525014,11604.445225570811,11003.56907847243,13018.257473240814,12447.189638999393,12232.003309871547,13037.735786774107,12329.97408234059,12966.408690365737
-1.67,12112.639216994989,11923.059694808042,12596.402211419638,13924.7209449051,12109.056791944928,12526.664072903184,12133.755598404763,11916.285887229626,11256.509820387153,12015.642753120768,11874.038689206805,11837.949368285961,12244.366657769686,12902.309730177534,11663.419857822188,12041.032355256377,11623.679712931314,11974.309225411827,,11980.165326673417,11954.45740656235,10800.544988768203,12528.31736053129,11761.431813554242,12130.916870215173,13599.78151989583,11746.064118124543,11655.669341559442,12212.010546490781,12517.790128945348,11827.97667990829,12191.586129059613,13112.103709110745,12536.022225545916,10742.375601062111,12204.143589986475,11518.238078581604,11746.241014252679,12203.79561831477,12277.726430452798,11723.381211710846,11896.791158315089,11882.761593326628,11985.59023865915,12347.05329845718,11475.550771035552,11958.354912286768,11625.247043170215,11002.39738740803,13026.310887511783,12446.473417741436,12243.622702305085,13034.73573085698,12326.84099757235,12973.673277535836
-1.6600000000000001,12128.505519129878,11937.641086921556,12619.304536647638,13928.715099810068,12119.45284667691,12534.114281651258,12145.847101855557,11927.54591005768,11268.18638832766,12033.290806773464,11894.187952295244,11851.175500515368,12258.90588550553,12917.188495988961,11672.672688360455,12043.690681878761,11627.678733799365,11979.105567975448,,11993.906496059957,11962.736052076803,10801.922104686266,12528.469995913816,11772.629580192794,12145.518389013561,13619.250870748421,11758.300692913042,11669.466723221598,12213.833642239782,12526.063473774508,11844.061886132564,12202.072227494931,13131.132912292556,12543.362901401919,10773.91072135362,12214.935613298601,11516.957837843245,11766.18716664481,12197.975339433442,12281.121531367768,11724.885343302696,11913.74472832,11906.479442641115,11974.696663862558,12357.885482546455,11498.981360731434,11959.045915740655,11639.934722016087,11001.225696343628,13035.325893975807,12450.739952161679,12256.907371889065,13031.735674939855,12323.70791280411,12980.72458752619
-1.6500000000000004,12144.467839299548,11952.539667312949,12642.43749810909,13932.709254715035,12132.795143331523,12541.720041126813,12161.121440989069,11938.55989400788,11282.167225384212,12050.93886042616,11927.714844866538,11859.350836651944,12265.926637218561,12933.657445919123,11681.925518898723,12046.349008501147,11635.829387762535,11984.255490548872,,12008.29531866227,11971.014697591256,10805.32603890617,12529.636234302618,11784.347752771238,12158.399692382076,13638.720221601012,11775.034282176994,11685.485560909192,12215.97590915053,12533.529305718024,11855.373726497484,12212.036059445925,13156.114475904136,12517.740970429102,10805.184791101155,12226.191366687064,11512.55808268137,11783.178354087839,12190.627149404847,12287.034745058503,11726.389474894544,11929.54282211992,11931.116994236347,11963.803089065967,12370.870536199156,11526.812153973227,11959.73691919454,11643.601328600318,11000.054005279228,13041.812011732505,12463.077661431294,12269.797885282822,13028.694893998145,12320.614902889527,12988.511673085286
-1.6400000000000006,12161.798687749373,11967.438247704342,12666.186278429084,13930.416413562409,12142.736520305816,12549.325800602366,12174.595900709925,11949.240727283126,11292.311879112784,12070.434972982768,11938.695938647443,11869.117534732264,12287.823045223726,12948.493299798618,11684.605346676875,12048.860772525599,11648.111179769936,11989.405413122297,,12029.05627401231,11979.563346596484,10808.862086176458,12531.3035793762,11804.526714198453,12174.075968842802,13650.71417325697,11793.722720293741,11702.59720857813,12218.443943167644,12539.777954715433,11864.068711900189,12221.68235137006,13171.9006981175,12499.959883349335,10836.14961269856,12238.839862924473,11519.438851702735,11801.522828595462,12182.512240637037,12307.738484732343,11731.795866193394,11941.149629605348,11945.338080514355,11968.713656046999,12383.886427878095,11546.477754630483,11965.825930131863,11647.96273502694,10999.294706862387,13048.794113164355,12475.30059948627,12281.427660422678,13025.287893560873,12317.5690109979,12998.538627571592
-1.629999999999999,12180.362937121594,11982.131712463124,12687.0682164131,13927.558759443102,12156.466384409105,12556.787879707856,12189.146445522247,11956.764913746334,11298.779521166747,12090.903013286419,11958.652169786425,11882.12303771404,12296.139187584522,12962.739683690404,11685.358775195484,12051.119683648903,11652.651381086933,11994.555335695723,,12038.330169302779,11988.366683118942,10809.785073855961,12533.21677557894,11818.316578901744,12191.908560345139,13659.137604850233,11812.41115841049,11716.88335404891,12219.029262400001,12546.157797988135,11873.87313183807,12231.912298686486,13183.921185781668,12494.598951720109,10863.467976431113,12251.488359161884,11527.930691821355,11825.802743233722,12188.177525598992,12328.234477524542,11740.132078405677,11952.75643709078,11955.74489374023,11974.83935314916,12394.837454321856,11564.950501036765,11976.126236910759,11653.260977093405,11001.734735679478,13064.007660493908,12483.933048160747,12293.06943178305,13021.880893123604,12314.523119106276,13010.598317499665
-1.6199999999999992,12196.930490415023,11994.67903225751,12705.925058157449,13940.64458856592,12168.85453401216,12564.114350097314,12197.832882408566,11962.56141136994,11310.415484793823,12111.371053590068,11972.449545296222,11893.226740750639,12305.304218314406,12971.473300928315,11686.112203714092,12053.378594772206,11654.85515949615,11999.705258269147,,12059.230167062513,11997.170019641399,10787.397979007857,12536.54054704879,11830.89567194116,12204.34229608352,13667.561036443494,11843.318698718182,11715.960536840857,12220.013514399996,12552.81688822565,11886.444181811477,12244.014131391177,13193.758120896657,12494.86590773867,10890.264436344947,12264.136855399294,11535.918263322392,11849.126288938718,12193.335678540983,12338.781022344308,11748.721633172252,11963.230211871956,11972.016708837938,11980.41633161287,12403.944485135755,11584.566465313128,11986.426543689655,11659.072344732162,11004.174764496569,13075.775576740343,12492.56549683522,12307.783658864722,13019.468184998275,12315.297665384818,13022.638212
